0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/struts/js/base/jquery-1.11.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/struts/js/base/jquery.ui.core.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/web/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/struts/themes/cupertino/jquery-ui.css?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/web/images/rad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:07 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:08 -0400] "GET /rad/struts/themes/ui.jqgrid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:09 -0400] "GET /rad/amazonGridJson.action?keyword=Gandhi&&_search=false&nd=1467686348240&rows=20&page=1&sidx=&sord=asc&_=1467686347850 HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "POST /rad/amazonAction.action HTTP/1.1" 200 11560
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/struts/js/base/jquery-1.11.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/struts/js/base/jquery.ui.core.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/struts/themes/cupertino/jquery-ui.css?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/web/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:16 -0400] "GET /rad/web/images/rad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:17 -0400] "GET /rad/struts/themes/ui.jqgrid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:17 -0400] "GET /rad/amazonGridJson.action?keyword=Gandhi&&_search=false&nd=1467686357236&rows=20&page=1&sidx=&sord=asc&_=1467686356844 HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "POST /rad/amazonAction.action HTTP/1.1" 200 11565
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/struts/js/base/jquery-1.11.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/struts/js/base/jquery.ui.core.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/web/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/struts/themes/cupertino/jquery-ui.css?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:40 -0400] "GET /rad/web/images/rad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:41 -0400] "GET /rad/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:41 -0400] "GET /rad/struts/themes/ui.jqgrid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:41 -0400] "GET /rad/amazonGridJson.action?keyword=Gandhi&&_search=false&nd=1467686381450&rows=20&page=1&sidx=&sord=asc&_=1467686381152 HTTP/1.1" 200 4381
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:57 -0400] "POST /rad/amazonAction.action HTTP/1.1" 200 11559
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:39:58 -0400] "GET /rad/amazonGridJson.action?keyword=CNN&&_search=false&nd=1467686397577&rows=20&page=1&sidx=&sord=asc&_=1467686397318 HTTP/1.1" 200 3916
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:10 -0400] "GET /rad/amazonAction.action HTTP/1.1" 200 11553
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:11 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 200 5409
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:11 -0400] "GET /rad/web/images/selectedPage_icon.png HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:12 -0400] "GET /rad/amazonGridJson.action?keyword=&&_search=false&nd=1467686651789&rows=20&page=1&sidx=&sord=asc&_=1467686651430 HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:23 -0400] "POST /rad/amazonAction.action HTTP/1.1" 200 11567
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:23 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:44:24 -0400] "GET /rad/amazonGridJson.action?keyword=xbox360&&_search=false&nd=1467686663872&rows=20&page=1&sidx=&sord=asc&_=1467686663642 HTTP/1.1" 200 4092
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "POST /rad/amazonAction.action HTTP/1.1" 200 11567
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/struts/js/base/jquery-1.11.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/web/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/struts/js/base/jquery.ui.core.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 200 6985
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/struts/themes/cupertino/jquery-ui.css?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:03 -0400] "GET /rad/web/images/rad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:04 -0400] "GET /rad/struts/themes/ui.jqgrid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:04 -0400] "GET /rad/web/images/selectedPage_icon.png HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:45:04 -0400] "GET /rad/amazonGridJson.action?keyword=xbox360&&_search=false&nd=1467686704116&rows=20&page=1&sidx=&sord=asc&_=1467686703856 HTTP/1.1" 200 4092
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:19 -0400] "POST /rad/amazonAction.action HTTP/1.1" 200 11567
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:19 -0400] "GET /rad/struts/js/base/jquery-1.11.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:19 -0400] "GET /rad/struts/js/base/jquery.ui.core.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:19 -0400] "GET /rad/struts/js/plugins/jquery.subscribe.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:19 -0400] "GET /rad/struts/js/struts2/jquery.struts2.min.js?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:20 -0400] "GET /rad/struts/themes/cupertino/jquery-ui.css?s2j=3.7.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:20 -0400] "GET /rad/web/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:20 -0400] "GET /rad/web/css/styles.css HTTP/1.1" 200 7029
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:20 -0400] "GET /rad/web/images/rad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:20 -0400] "GET /rad/struts/themes/ui.jqgrid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:20 -0400] "GET /rad/web/images/selectedPage_icon.png HTTP/1.1" 404 1066
0:0:0:0:0:0:0:1 - - [04/Jul/2016:22:47:21 -0400] "GET /rad/amazonGridJson.action?keyword=xbox360&&_search=false&nd=1467686840556&rows=20&page=1&sidx=&sord=asc&_=1467686840164 HTTP/1.1" 200 4092
